item_id,user_id,recommend,sentiment_analysis,genres,release_date,price,title,developer,items_count,item_name,playtime_forever
247730,76561198055767971,False,0,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2014-06-05,4.99,Nether: Resurrected,Phosphor Games Studio,,,
233630,76561197998052647,True,2,,,,,,113.0,Ascend: Hand of Kul,739.0
303390,adohya343,False,2,"['Action', 'Casual', 'Indie']",2014-06-07,0.99,Dead Bits,Microblast Games,137.0,Dead Bits,15.0
221100,76561198145436942,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,34.0,DayZ,67256.0
427820,jjas01,False,0,['Strategy'],2016-02-23,7.99,Hitman GO: Definitive Edition,Square Enix Montréal,,,
550,3xotic26,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,153.0,Left 4 Dead 2,6174.0
213670,iamthetrashlord,True,2,"['Action', 'Adventure', 'RPG']",2014-03-03,29.99,South Park™: The Stick of Truth™,Obsidian Entertainment,191.0,South Parkâ¢: The Stick of Truthâ¢,2973.0
550,3dster,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,113.0,Left 4 Dead 2,352.0
231040,76561198079990063,True,2,"['Action', 'Adventure', 'Casual', 'Indie']",2013-08-06,9.99,Beatbuddy: Tale of the Guardians,Threaks,26.0,Beatbuddy: Tale of the Guardians,644.0
376300,Forty-Nine,False,2,['Action'],2015-12-09,29.99,GUILTY GEAR Xrd -SIGN-,Arc System Works,114.0,GUILTY GEAR Xrd -SIGN-,2393.0
250600,76561198051017916,True,0,,,,,,763.0,The Plan,28.0
221100,L4M1NAS,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,74.0,DayZ,8424.0
221100,L4M1NAS,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,74.0,DayZ,8424.0
301520,76561198096766604,False,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2017-08-24,Free to Play,Robocraft,Freejam,48.0,Robocraft,1780.0
264710,76561197995322437,True,2,,,,,,36.0,Subnautica,790.0
218620,imsojipper,True,2,,,,,,196.0,PAYDAY 2,6805.0
47790,76561198084542731,True,2,['Action'],2010-10-12,19.99,Medal of Honor™,Electronic Arts,61.0,Medal of Honor(TM) Single Player,1775.0
570,76561198103671881,True,2,,,,,,,,
232790,mrpfresh,True,2,"['Adventure', 'Casual', 'Indie']",2014-01-28,19.99,Broken Age,Double Fine Productions,791.0,Broken Age,68.0
1250,GamerFag,True,2,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,64.0,Killing Floor,33723.0
209160,EHS-R3AP3R,True,2,['Action'],2014-03-25,59.99,Call of Duty®: Ghosts,Infinity Ward,,,
215470,chidori_647,False,0,"['Action', 'Indie']",2012-10-29,7.99,Primal Carnage,Lukewarm Media,723.0,Primal Carnage,85.0
1250,76561198092227136,True,0,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,333.0,Killing Floor,8694.0
4000,hellcat59,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,55.0,Garry's Mod,11658.0
401650,76561198007584361,True,0,,,,,,,,
35450,tbimperator,True,2,"['Action', 'Massively Multiplayer', 'Simulation']",2011-09-13,19.99,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,279.0,Rising Storm/Red Orchestra 2 Multiplayer,2806.0
304930,Allahu_Akbar666,False,0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,86.0,Unturned,2241.0
211820,ulramite,True,2,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016-07-22,14.99,Starbound,Chucklefish,135.0,Starbound,3807.0
244850,-GM-Dragon,True,2,,,,,,106.0,Space Engineers,14452.0
298260,76561198054040292,True,2,"['Adventure', 'Free to Play', 'Indie']",2014-07-25,Free To Play,Only If,Creability,90.0,Only If,144.0
233450,76561198078799606,True,0,"['Indie', 'Simulation', 'Strategy']",2015-10-06,29.99,Prison Architect,Introversion Software,,,
221260,I_DID_911_JUST_SAYING,True,2,"['Adventure', 'Casual', 'Indie']",2012-11-19,9.99,Little Inferno,Tomorrow Corporation,154.0,Little Inferno,835.0
91310,750805,False,0,,,,,,690.0,Dead Island,2672.0
287700,diabeticfuck,True,0,"['Action', 'Adventure']",2015-09-01,19.99,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,121.0,METAL GEAR SOLID V: THE PHANTOM PAIN,3100.0
113020,76561198054465623,True,2,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2013-04-24,14.99,Monaco: What's Yours Is Mine,Pocketwatch Games,230.0,Monaco,475.0
221100,aaropro,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,36.0,DayZ,16032.0
238960,abiam,True,0,,,,,,46.0,Path of Exile,1076.0
236390,FrankoWalker,True,0,,,,,,53.0,War Thunder,38750.0
383870,LightfootSword7,True,2,"['Adventure', 'Indie']",2016-02-09,19.99,Firewatch,Campo Santo,255.0,Firewatch,346.0
383080,SALTTHEW0UND,True,2,,,,,,114.0,Sakura Clicker,210.0
304930,express157,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,75.0,Unturned,752.0
9180,76561198074644990,False,0,['Action'],1990-12-14,4.99,Commander Keen,id Software,132.0,Commander Keen Complete Pack,21.0
730,76561198064304806,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,36.0,Counter-Strike: Global Offensive,131044.0
4000,TomoeMamiewe,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,63.0,Garry's Mod,956.0
214950,76561198057086148,True,2,['Strategy'],2013-09-02,59.95,Total War™: ROME II - Emperor Edition,Creative Assembly,66.0,Total War: ROME II - Emperor Edition,10354.0
271290,Acidius99,False,0,,,,,,,,
271590,acorn13,True,2,"['Action', 'Adventure']",2015-04-14,39.99,Grand Theft Auto V,Rockstar North,404.0,Grand Theft Auto V,69185.0
570,adamcookie,True,2,,,,,,,,
259080,AddzyTheBaddzy,True,2,"['Action', 'Adventure']",2013-12-16,Free,Just Cause 2: Multiplayer Mod,Avalanche Studios,,,
249380,mrfunkyjunkie,True,2,,,,,,,,
275850,mradobe7,False,2,"['Action', 'Adventure']",2016-08-12,59.99,No Man's Sky,Hello Games,250.0,No Man's Sky,862.0
620,76561198167207237,True,2,"['Action', 'Adventure']",2011-04-18,19.99,Portal 2,Valve,58.0,Portal 2,2856.0
730,cancerkek,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,50.0,Counter-Strike: Global Offensive,42758.0
218680,76561198073508075,True,2,"['Adventure', 'Casual', 'Strategy']",2012-11-19,19.99,Scribblenauts Unlimited,5th Cell Media,47.0,Scribblenauts Unlimited,596.0
251060,76561198074323290,False,0,['Strategy'],2014-04-17,29.99,Wargame: Red Dragon,Eugen Systems,,,
252490,76561198090899557,False,0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,62.0,Rust,507.0
72850,advenger95,True,0,,,,,,104.0,The Elder Scrolls V: Skyrim,2107.0
1250,EndAtHallow,True,0,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,66.0,Killing Floor,8049.0
440,76561198063624801,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
440,aeryal,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
570,76561198070263209,True,0,,,,,,,,
248610,76561198015968275,True,0,"['Action', 'Indie', 'Simulation', 'Strategy']",2014-10-20,19.99,Door Kickers,KillHouse Games,278.0,Door Kickers,263.0
208090,Agiegamma,True,2,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,109.0,Loadout,162.0
250340,76561198082614708,True,2,"['Action', 'Indie', 'Simulation']",2007-02-28,9.99,Blockland,"Eric Hartman,Ben Garney,Anthony Rotondo",28.0,Blockland,3538.0
9450,Agronoth,False,2,['Strategy'],2008-03-05,12.99,"Warhammer® 40,000: Dawn of War® - Soulstorm",Relic Entertainment,206.0,"Warhammer 40,000: Dawn of War â Soulstorm",831.0
221040,UnholyFallenAngel,True,2,"['Action', 'Adventure']",2013-03-22,29.99,Resident Evil 6 / Biohazard 6,Capcom,83.0,Resident Evil 6 / Biohazard 6,4931.0
263440,76561198068565589,False,0,,,,,,120.0,The Stomping Land,371.0
4000,SlutOnTheSpit,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,62.0,Garry's Mod,533.0
223710,WestyGaming,True,0,"['Action', 'Adventure', 'Indie']",2013-04-25,Free,Cry of Fear,Team Psykskallar,,,
208520,NaruseAiria,True,2,"['Simulation', 'Strategy']",2013-01-31,14.99,Omerta - City of Gangsters,Haemimont Games,390.0,Omerta - City of Gangsters,209.0
208520,NaruseAiria,True,2,"['Simulation', 'Strategy']",2013-01-31,14.99,Omerta - City of Gangsters,Haemimont Games,390.0,Omerta - City of Gangsters,209.0
304930,76561198067713802,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,46.0,Unturned,1707.0
730,76561198187212131,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,29.0,Counter-Strike: Global Offensive,78414.0
472680,76561198044678148,True,2,"['Adventure', 'Casual', 'Free to Play', 'Indie']",2016-06-14,Free,Elisa: The Innkeeper - Prequel,Neoclassic Games,,,
4000,Alex680,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,,,
265930,alansiulun,True,2,"['Casual', 'Indie', 'Simulation']",2014-04-01,9.99,Goat Simulator,Coffee Stain Studios,47.0,Goat Simulator,53.0
294650,Albolah,True,2,"['Adventure', 'Casual']",1993-10-01,6.99,Putt-Putt® Goes to the Moon,Humongous Entertainment,11.0,Putt-Putt Goes to the Moon,51.0
233720,76561198003056556,True,2,"['Action', 'Indie', 'Simulation']",2013-04-19,9.99,Surgeon Simulator,Bossa Studios,557.0,Surgeon Simulator,35.0
243470,maxpaynepillkiller,False,0,"['Action', 'Adventure']",2014-05-26,29.99,Watch_Dogs™,Ubisoft,207.0,Watch_Dogs,956.0
227860,AlexNoClutch,False,2,"['Indie', 'Strategy']",2017-08-17,24.99,Castle Story,Sauropod Studio,,,
218620,Alexwai04,True,2,,,,,,,,
208090,76561198095481910,True,0,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,74.0,Loadout,1908.0
730,76561198164545985,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,4.0,Counter-Strike: Global Offensive,24908.0
240760,AlkalineDeath,True,2,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014-09-18,39.99,Wasteland 2: Director's Cut,inXile Entertainment,53.0,Wasteland 2,3276.0
250900,76561198075935236,True,2,['Action'],2014-11-04,14.99,The Binding of Isaac: Rebirth,"Nicalis, Inc.",42.0,The Binding of Isaac: Rebirth,24446.0
35450,mintifreshbadger,True,0,"['Action', 'Massively Multiplayer', 'Simulation']",2011-09-13,19.99,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,101.0,Rising Storm/Red Orchestra 2 Multiplayer,8285.0
346110,AlpacaRevolution,False,0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2017-08-29,59.99,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",57.0,ARK: Survival Evolved,505.0
236370,AlphaBryn444,True,2,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",2013-07-02,9.99,Interstellar Marines,Zero Point Software,99.0,Interstellar Marines,293.0
205100,76561198071952798,True,2,"['Action', 'Adventure']",2012-10-08,9.99,Dishonored,Arkane Studios,,,
570,76561198009001563,True,0,,,,,,,,
570,76561198016753953,True,0,,,,,,,,
239250,smegmyfoodle,True,0,"['Action', 'Adventure']",2014-02-25,39.99,Castlevania: Lords of Shadow 2,MercurySteam,78.0,Castlevania: Lords of Shadow 2,2670.0
313120,76561198057869849,True,2,"['Adventure', 'Indie', 'Early Access']",2015-01-23,14.99,Stranded Deep,Beam Team Games,84.0,Stranded Deep,427.0
211820,76561198058836921,True,2,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016-07-22,14.99,Starbound,Chucklefish,,,
17300,lol_ursuchanoob,True,2,['Action'],2007-11-13,19.99,Crysis,Crytek,160.0,Crysis,734.0
24240,AMV72,True,0,['Action'],2011-10-20,14.99,PAYDAY™ The Heist,OVERKILL Software,1041.0,PAYDAY: The Heist,19316.0
440,76561198069170979,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
34330,76561198085956238,False,0,,,,,,88.0,Total War: SHOGUN 2,573.0
220200,76561198132540690,True,2,"['Indie', 'Simulation']",2015-04-27,39.99,Kerbal Space Program,Squad,55.0,Kerbal Space Program,1363.0
9480,711armageddoncarmageddon,True,2,['Action'],2009-01-28,9.99,Saints Row 2,Volition,96.0,Saints Row 2,2693.0
359870,76561198034868596,True,2,['RPG'],2016-05-12,29.99,FINAL FANTASY X/X-2 HD Remaster,Square Enix,140.0,FINAL FANTASY X/X-2 HD Remaster,8427.0
22230,Andraison,True,0,"['Action', 'Indie', 'Racing', 'Strategy']",2011-09-07,9.99,Rock of Ages,ACE Team,84.0,Rock of Ages,38.0
203770,76561198055790408,True,2,"['RPG', 'Simulation', 'Strategy']",2012-02-14,39.99,Crusader Kings II,Paradox Development Studio,,,
8870,76561198069560699,True,2,['Action'],2013-03-25,29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",76.0,BioShock Infinite,830.0
220,76561198099625419,True,0,['Action'],2004-11-16,9.99,Half-Life 2,Valve,198.0,Half-Life 2,1057.0
236390,76561198084032274,False,2,,,,,,70.0,War Thunder,52438.0
359320,Angrovar,True,0,,,,,,82.0,Elite Dangerous,14881.0
264710,AngryAinsley,True,2,,,,,,101.0,Subnautica,3007.0
4000,uradumbtit,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,246.0,Garry's Mod,51999.0
252470,76561198037038784,True,0,,,,,,136.0,Space Pirates and Zombies 2,2560.0
730,IKillNoobsFirst,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,48.0,Counter-Strike: Global Offensive,126915.0
344770,76561198037888300,True,2,['Indie'],2015-09-08,14.99,fault - milestone two side:above,ALICE IN DISSONANCE,124.0,fault - milestone two side:above,307.0
22380,1234865654,True,0,"['Action', 'RPG']",2010-10-19,9.99,Fallout: New Vegas,Obsidian Entertainment,76.0,Fallout: New Vegas,5578.0
440,76561198040925596,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
9900,76561198084123358,True,2,"['Free to Play', 'Massively Multiplayer', 'RPG']",2010-02-02,Free to Play,Star Trek Online,Cryptic Studios,35.0,Star Trek Online,153999.0
107410,Apachehavoc,False,0,"['Action', 'Simulation', 'Strategy']",2013-09-12,39.99,Arma 3,Bohemia Interactive,81.0,Arma 3,19977.0
313120,ApexNZ,True,2,"['Adventure', 'Indie', 'Early Access']",2015-01-23,14.99,Stranded Deep,Beam Team Games,62.0,Stranded Deep,2214.0
8190,76561198039441595,True,0,"['Action', 'Adventure']",2010-03-23,14.99,Just Cause 2,Avalanche Studios,389.0,Just Cause 2,841.0
377160,76561198036687918,True,0,['RPG'],2015-11-09,29.99,Fallout 4,Bethesda Game Studios,130.0,Fallout 4,12331.0
244850,benjamin27,True,2,,,,,,105.0,Space Engineers,3258.0
104900,AppoGetsSuperAdmin,True,0,"['Action', 'Adventure', 'Indie', 'RPG']",2013-04-16,0.99,ORION: Prelude,"Trek Industries, Inc",54.0,ORION: Prelude,371.0
12160,76561198071475367,True,2,['Racing'],2003-07-01,9.99,Midnight Club 2,Rockstar San Diego,37.0,Midnight Club II,4727.0
293260,76561198049916759,True,2,"['Free to Play', 'RPG', 'Strategy']",2015-07-13,Free,Card Hunter,Blue Manchu,,,
219640,76561198065064829,True,2,"['Action', 'Indie']",2012-10-16,24.99,Chivalry: Medieval Warfare,Torn Banner Studios,10.0,Chivalry: Medieval Warfare,17024.0
200210,XABLAUziitu,True,0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2012-02-20,Free to Play,Realm of the Mad God,Wild Shadow Studios,86.0,Realm of the Mad God,442.0
218130,76561198012909706,True,2,"['Action', 'Casual', 'Free to Play']",2013-11-12,Free to Play,Dungeonland,Critical Studio,182.0,Dungeonland,214.0
252490,dragonchief,False,0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,264.0,Rust,7164.0
240,76561198040530605,True,2,['Action'],2004-11-01,19.99,Counter-Strike: Source,Valve,120.0,Counter-Strike: Source,5426.0
57300,76561197974500703,True,0,"['Action', 'Adventure', 'Indie']",2010-09-08,19.99,Amnesia: The Dark Descent,Frictional Games,309.0,Amnesia: The Dark Descent,817.0
226620,76561198047185525,True,0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2013-11-07,14.99,Desktop Dungeons,QCF Design,114.0,Desktop Dungeons,8346.0
391540,sweep6060,True,2,"['Indie', 'RPG']",2015-09-15,9.99,Undertale,tobyfox,107.0,Undertale,1221.0
730,bilyitu,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,53.0,Counter-Strike: Global Offensive,3030.0
105600,76561198021244661,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2011-05-16,9.99,Terraria,Re-Logic,,,
209870,76561198088538797,True,2,"['Action', 'Free to Play']",2012-07-02,Free to Play,Blacklight: Retribution,Hardsuit Labs,53.0,Blacklight: Retribution,2756.0
265630,deployablearchnagel,True,0,"['Action', 'Free to Play', 'Indie']",2014-05-09,Free,Fistful of Frags,Fistful of Frags Team,119.0,Fistful of Frags,1477.0
401920,rotflmaoman,True,2,,,,,,,,
630,armouredmarshmallow,True,2,['Action'],2010-07-19,Free,Alien Swarm,Valve,,,
70,76561198020928326,True,2,['Action'],1998-11-08,9.99,Half-Life,Valve,110.0,Half-Life,5599.0
70,76561198020928326,True,2,['Action'],1998-11-08,9.99,Half-Life,Valve,110.0,Half-Life,5599.0
244850,Array71,True,2,,,,,,222.0,Space Engineers,9107.0
221100,76561198039874575,True,0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,103.0,DayZ,5099.0
99900,arronlim13,True,2,,,,,,131.0,Spiral Knights,19338.0
250900,ARTHERDUNGER10,True,0,['Action'],2014-11-04,14.99,The Binding of Isaac: Rebirth,"Nicalis, Inc.",167.0,The Binding of Isaac: Rebirth,1630.0
252490,Mackus1011,True,0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,267.0,Rust,1473.0
241540,76561198041877981,True,2,"['Action', 'RPG', 'Simulation']",2013-11-05,13.98,State of Decay,Undead Labs,83.0,State of Decay,372.0
220200,ARZARNAR,True,2,"['Indie', 'Simulation']",2015-04-27,39.99,Kerbal Space Program,Squad,119.0,Kerbal Space Program,26116.0
227680,darkmassieh,False,2,,,,,,174.0,StarForge,426.0
245550,asianturtlefrenzy,True,2,,,,,,87.0,Free to Play,377.0
96100,blowjobsfurdayzandgayz,False,0,"['Action', 'Casual', 'Indie']",2016-03-18,1.99,Defy Gravity Extended,Paul Fisch,104.0,Defy Gravity,28.0
230410,76561198082992295,True,2,"['Action', 'Free to Play']",2013-03-25,Free to Play,Warframe,Digital Extremes,21.0,Warframe,30922.0
80,LaLocaDeLosDulces,True,0,['Action'],2004-03-01,9.99,Counter-Strike: Condition Zero,Valve,48.0,Counter-Strike: Condition Zero,4079.0
56400,76561198064352761,True,2,,,,,,117.0,"WarhammerÂ® 40,000â¢: Dawn of WarÂ® II â Retributionâ¢",7323.0
440,assassin_warman,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
221640,Astrelt,True,0,"['Action', 'Indie']",2012-11-27,2.99,Super Hexagon,Terry Cavanagh,297.0,Super Hexagon,85.0
387990,76561198091740831,True,0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",2016-01-19,19.99,Scrap Mechanic,Axolot Games,25.0,Scrap Mechanic,273.0
310560,AtomicWoodchuck,False,0,,,,,,,,
730,omgihaveawebpage,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,126.0,Counter-Strike: Global Offensive,123505.0
213850,Swish0009,True,0,['Strategy'],2013-06-26,9.99,Magic 2014 — Duels of the Planeswalkers,Stainless Games,181.0,Magic 2014 ,25.0
8400,Aurora99,True,0,['Casual'],2007-03-07,3.99,Geometry Wars: Retro Evolved,Bizarre Creations,136.0,Geometry Wars: Retro Evolved,134.0
271590,76561198053071988,False,2,"['Action', 'Adventure']",2015-04-14,39.99,Grand Theft Auto V,Rockstar North,174.0,Grand Theft Auto V,1052.0
224600,76561198083375450,True,2,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014-06-04,Free to Play,Defiance,"Trion Worlds, Inc.",215.0,Defiance,1994.0
236690,scroopy22,True,0,"['Sports', 'Strategy']",2015-09-22,19.99,Blood Bowl 2,Cyanide Studios,460.0,Blood Bowl 2,3261.0
440,76561198078730600,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
8500,auzmoz,True,2,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2003-05-06,Free,EVE Online,CCP,49.0,EVE Online,82263.0
289130,auzzie_96,True,2,"['RPG', 'Strategy']",2014-09-18,29.99,Endless Legend™,AMPLITUDE Studios,92.0,Endless Legend,88.0
202970,fatrangacuntnolifevirgin,True,2,['Action'],2012-11-12,59.99,Call of Duty®: Black Ops II,Treyarch,52.0,Call of Duty: Black Ops II,260.0
20920,76561198064150679,True,2,['RPG'],2011-05-17,19.99,The Witcher 2: Assassins of Kings Enhanced Edition,CD PROJEKT RED,86.0,The Witcher 2: Assassins of Kings Enhanced Edition,2049.0
